,"SolphLabel(location='House1', mtress_component='ElectricityCarrier', solph_node='distribution')","SolphLabel(location='House1', mtress_component='ElectricityCarrier', solph_node='distribution')","SolphLabel(location='House1', mtress_component='ElectricityCarrier', solph_node='feed_in')","SolphLabel(location='House1', mtress_component='ElectricityGridConnection', solph_node='grid_export')","SolphLabel(location='House1', mtress_component='ElectricityGridConnection', solph_node='grid_import')","SolphLabel(location='House1', mtress_component='ElectricityGridConnection', solph_node='source_import')","SolphLabel(location='House1', mtress_component='PV', solph_node='connection')","SolphLabel(location='House1', mtress_component='PV', solph_node='connection')","SolphLabel(location='House1', mtress_component='PV', solph_node='source')","SolphLabel(location='House1', mtress_component='demand', solph_node='input')","SolphLabel(location='House1', mtress_component='storage1', solph_node='Battery_Storage')"
,"SolphLabel(location='House1', mtress_component='demand', solph_node='input')","SolphLabel(location='House1', mtress_component='storage1', solph_node='Battery_Storage')","SolphLabel(location='House1', mtress_component='ElectricityGridConnection', solph_node='grid_export')","SolphLabel(location='House1', mtress_component='ElectricityGridConnection', solph_node='sink_export')","SolphLabel(location='House1', mtress_component='ElectricityCarrier', solph_node='distribution')","SolphLabel(location='House1', mtress_component='ElectricityGridConnection', solph_node='grid_import')","SolphLabel(location='House1', mtress_component='ElectricityCarrier', solph_node='distribution')","SolphLabel(location='House1', mtress_component='ElectricityCarrier', solph_node='feed_in')","SolphLabel(location='House1', mtress_component='PV', solph_node='connection')","SolphLabel(location='House1', mtress_component='demand', solph_node='sink')","SolphLabel(location='House1', mtress_component='ElectricityCarrier', solph_node='distribution')"
2023-12-27 17:33:00+01:00,3410.0,0.0,0.0,0.0,3410.0,3410.0,0.0,0.0,0.0,3410.0,0.0
2023-12-27 17:34:00+01:00,3410.0,0.0,0.0,0.0,3410.0,3410.0,0.0,0.0,0.0,3410.0,0.0
2023-12-27 17:35:00+01:00,3410.0,0.0,0.0,0.0,3410.0,3410.0,0.0,0.0,0.0,3410.0,0.0
2023-12-27 17:36:00+01:00,3410.0,0.0,0.0,0.0,3410.0,3410.0,0.0,0.0,0.0,3410.0,0.0
2023-12-27 17:37:00+01:00,3410.0,0.0,0.0,0.0,3410.0,3410.0,0.0,0.0,0.0,3410.0,0.0
2023-12-27 17:38:00+01:00,3410.0,0.0,0.0,0.0,3410.0,3410.0,0.0,0.0,0.0,3410.0,0.0
2023-12-27 17:39:00+01:00,3410.0,0.0,0.0,0.0,3410.0,3410.0,0.0,0.0,0.0,3410.0,0.0
2023-12-27 17:40:00+01:00,3410.0,0.0,0.0,0.0,3410.0,3410.0,0.0,0.0,0.0,3410.0,0.0
2023-12-27 17:41:00+01:00,3410.0,0.0,0.0,0.0,3410.0,3410.0,0.0,0.0,0.0,3410.0,0.0
2023-12-27 17:42:00+01:00,3410.0,0.0,0.0,0.0,3410.0,3410.0,0.0,0.0,0.0,3410.0,0.0
2023-12-27 17:43:00+01:00,3410.0,0.0,0.0,0.0,3410.0,3410.0,0.0,0.0,0.0,3410.0,0.0
2023-12-27 17:44:00+01:00,3410.0,0.0,0.0,0.0,3410.0,3410.0,0.0,0.0,0.0,3410.0,0.0
2023-12-27 17:45:00+01:00,3510.0,0.0,0.0,0.0,3510.0,3510.0,0.0,0.0,0.0,3510.0,0.0
2023-12-27 17:46:00+01:00,3510.0,0.0,0.0,0.0,3510.0,3510.0,0.0,0.0,0.0,3510.0,0.0
2023-12-27 17:47:00+01:00,3510.0,0.0,0.0,0.0,3510.0,3510.0,0.0,0.0,0.0,3510.0,0.0
2023-12-27 17:48:00+01:00,3510.0,0.0,0.0,0.0,3510.0,3510.0,0.0,0.0,0.0,3510.0,0.0
2023-12-27 17:49:00+01:00,3510.0,0.0,0.0,0.0,3510.0,3510.0,0.0,0.0,0.0,3510.0,0.0
2023-12-27 17:50:00+01:00,3510.0,0.0,0.0,0.0,3510.0,3510.0,0.0,0.0,0.0,3510.0,0.0
2023-12-27 17:51:00+01:00,3510.0,0.0,0.0,0.0,3510.0,3510.0,0.0,0.0,0.0,3510.0,0.0
2023-12-27 17:52:00+01:00,3510.0,0.0,0.0,0.0,3510.0,3510.0,0.0,0.0,0.0,3510.0,0.0
2023-12-27 17:53:00+01:00,3510.0,0.0,0.0,0.0,3510.0,3510.0,0.0,0.0,0.0,3510.0,0.0
2023-12-27 17:54:00+01:00,3510.0,0.0,0.0,0.0,3510.0,3510.0,0.0,0.0,0.0,3510.0,0.0
2023-12-27 17:55:00+01:00,3510.0,0.0,0.0,0.0,3510.0,3510.0,0.0,0.0,0.0,3510.0,0.0
2023-12-27 17:56:00+01:00,3510.0,0.0,0.0,0.0,3510.0,3510.0,0.0,0.0,0.0,3510.0,0.0
2023-12-27 17:57:00+01:00,3510.0,0.0,0.0,0.0,3510.0,3510.0,0.0,0.0,0.0,3510.0,0.0
2023-12-27 17:58:00+01:00,3510.0,0.0,0.0,0.0,3510.0,3510.0,0.0,0.0,0.0,3510.0,0.0
2023-12-27 17:59:00+01:00,3510.0,0.0,0.0,0.0,3510.0,3510.0,0.0,0.0,0.0,3510.0,0.0
2023-12-27 18:00:00+01:00,3580.0,0.0,0.0,0.0,3580.0,3580.0,0.0,0.0,0.0,3580.0,0.0
2023-12-27 18:01:00+01:00,3580.0,0.0,0.0,0.0,3580.0,3580.0,0.0,0.0,0.0,3580.0,0.0
2023-12-27 18:02:00+01:00,3580.0,0.0,0.0,0.0,3580.0,3580.0,0.0,0.0,0.0,3580.0,0.0
2023-12-27 18:03:00+01:00,3580.0,0.0,0.0,0.0,3580.0,3580.0,0.0,0.0,0.0,3580.0,0.0
2023-12-27 18:04:00+01:00,3580.0,0.0,0.0,0.0,3580.0,3580.0,0.0,0.0,0.0,3580.0,0.0
2023-12-27 18:05:00+01:00,3580.0,0.0,0.0,0.0,3580.0,3580.0,0.0,0.0,0.0,3580.0,0.0
2023-12-27 18:06:00+01:00,3580.0,0.0,0.0,0.0,3580.0,3580.0,0.0,0.0,0.0,3580.0,0.0
2023-12-27 18:07:00+01:00,3580.0,0.0,0.0,0.0,3580.0,3580.0,0.0,0.0,0.0,3580.0,0.0
2023-12-27 18:08:00+01:00,3580.0,0.0,0.0,0.0,3580.0,3580.0,0.0,0.0,0.0,3580.0,0.0
2023-12-27 18:09:00+01:00,3580.0,0.0,0.0,0.0,3580.0,3580.0,0.0,0.0,0.0,3580.0,0.0
2023-12-27 18:10:00+01:00,3580.0,0.0,0.0,0.0,3580.0,3580.0,0.0,0.0,0.0,3580.0,0.0
2023-12-27 18:11:00+01:00,3580.0,0.0,0.0,0.0,3580.0,3580.0,0.0,0.0,0.0,3580.0,0.0
2023-12-27 18:12:00+01:00,3580.0,0.0,0.0,0.0,3580.0,3580.0,0.0,0.0,0.0,3580.0,0.0
2023-12-27 18:13:00+01:00,3580.0,0.0,0.0,0.0,3580.0,3580.0,0.0,0.0,0.0,3580.0,0.0
2023-12-27 18:14:00+01:00,3580.0,0.0,0.0,0.0,3580.0,3580.0,0.0,0.0,0.0,3580.0,0.0
2023-12-27 18:15:00+01:00,3430.0,0.0,0.0,0.0,3430.0,3430.0,0.0,0.0,0.0,3430.0,0.0
2023-12-27 18:16:00+01:00,3430.0,0.0,0.0,0.0,3430.0,3430.0,0.0,0.0,0.0,3430.0,0.0
2023-12-27 18:17:00+01:00,3430.0,0.0,0.0,0.0,3430.0,3430.0,0.0,0.0,0.0,3430.0,0.0
2023-12-27 18:18:00+01:00,3430.0,0.0,0.0,0.0,3430.0,3430.0,0.0,0.0,0.0,3430.0,0.0
2023-12-27 18:19:00+01:00,3430.0,0.0,0.0,0.0,3430.0,3430.0,0.0,0.0,0.0,3430.0,0.0
2023-12-27 18:20:00+01:00,3430.0,0.0,0.0,0.0,3430.0,3430.0,0.0,0.0,0.0,3430.0,0.0
2023-12-27 18:21:00+01:00,3430.0,0.0,0.0,0.0,3430.0,3430.0,0.0,0.0,0.0,3430.0,0.0
2023-12-27 18:22:00+01:00,3430.0,0.0,0.0,0.0,3430.0,3430.0,0.0,0.0,0.0,3430.0,0.0
2023-12-27 18:23:00+01:00,3430.0,0.0,0.0,0.0,3430.0,3430.0,0.0,0.0,0.0,3430.0,0.0
2023-12-27 18:24:00+01:00,3430.0,0.0,0.0,0.0,3430.0,3430.0,0.0,0.0,0.0,3430.0,0.0
2023-12-27 18:25:00+01:00,3430.0,0.0,0.0,0.0,3430.0,3430.0,0.0,0.0,0.0,3430.0,0.0
2023-12-27 18:26:00+01:00,3430.0,0.0,0.0,0.0,3430.0,3430.0,0.0,0.0,0.0,3430.0,0.0
2023-12-27 18:27:00+01:00,3430.0,0.0,0.0,0.0,3430.0,3430.0,0.0,0.0,0.0,3430.0,0.0
2023-12-27 18:28:00+01:00,3430.0,0.0,0.0,0.0,3430.0,3430.0,0.0,0.0,0.0,3430.0,0.0
2023-12-27 18:29:00+01:00,3430.0,0.0,0.0,0.0,3430.0,3430.0,0.0,0.0,0.0,3430.0,0.0
2023-12-27 18:30:00+01:00,4570.0,0.0,0.0,0.0,4570.0,4570.0,0.0,0.0,0.0,4570.0,0.0
2023-12-27 18:31:00+01:00,4570.0,0.0,0.0,0.0,4570.0,4570.0,0.0,0.0,0.0,4570.0,0.0
2023-12-27 18:32:00+01:00,4570.0,0.0,0.0,0.0,4570.0,4570.0,0.0,0.0,0.0,4570.0,0.0
2023-12-27 18:33:00+01:00,4570.0,0.0,0.0,0.0,4570.0,4570.0,0.0,0.0,0.0,4570.0,0.0
2023-12-27 18:34:00+01:00,4570.0,0.0,0.0,0.0,4570.0,4570.0,0.0,0.0,0.0,4570.0,0.0
2023-12-27 18:35:00+01:00,4570.0,0.0,0.0,0.0,4570.0,4570.0,0.0,0.0,0.0,4570.0,0.0
2023-12-27 18:36:00+01:00,4570.0,0.0,0.0,0.0,4570.0,4570.0,0.0,0.0,0.0,4570.0,0.0
2023-12-27 18:37:00+01:00,4570.0,0.0,0.0,0.0,4570.0,4570.0,0.0,0.0,0.0,4570.0,0.0
2023-12-27 18:38:00+01:00,4570.0,0.0,0.0,0.0,4570.0,4570.0,0.0,0.0,0.0,4570.0,0.0
2023-12-27 18:39:00+01:00,4570.0,0.0,0.0,0.0,4570.0,4570.0,0.0,0.0,0.0,4570.0,0.0
2023-12-27 18:40:00+01:00,4570.0,0.0,0.0,0.0,4570.0,4570.0,0.0,0.0,0.0,4570.0,0.0
2023-12-27 18:41:00+01:00,4570.0,0.0,0.0,0.0,4570.0,4570.0,0.0,0.0,0.0,4570.0,0.0
2023-12-27 18:42:00+01:00,4570.0,0.0,0.0,0.0,4570.0,4570.0,0.0,0.0,0.0,4570.0,0.0
2023-12-27 18:43:00+01:00,4570.0,0.0,0.0,0.0,4570.0,4570.0,0.0,0.0,0.0,4570.0,0.0
2023-12-27 18:44:00+01:00,4570.0,0.0,0.0,0.0,4570.0,4570.0,0.0,0.0,0.0,4570.0,0.0
2023-12-27 18:45:00+01:00,5840.0,0.0,0.0,0.0,5840.0,5840.0,0.0,0.0,0.0,5840.0,0.0
2023-12-27 18:46:00+01:00,5840.0,0.0,0.0,0.0,5840.0,5840.0,0.0,0.0,0.0,5840.0,0.0
2023-12-27 18:47:00+01:00,5840.0,0.0,0.0,0.0,5840.0,5840.0,0.0,0.0,0.0,5840.0,0.0
2023-12-27 18:48:00+01:00,5840.0,0.0,0.0,0.0,5840.0,5840.0,0.0,0.0,0.0,5840.0,0.0
2023-12-27 18:49:00+01:00,5840.0,0.0,0.0,0.0,5840.0,5840.0,0.0,0.0,0.0,5840.0,0.0
2023-12-27 18:50:00+01:00,5840.0,0.0,0.0,0.0,5840.0,5840.0,0.0,0.0,0.0,5840.0,0.0
2023-12-27 18:51:00+01:00,5840.0,0.0,0.0,0.0,5840.0,5840.0,0.0,0.0,0.0,5840.0,0.0
2023-12-27 18:52:00+01:00,5840.0,0.0,0.0,0.0,5840.0,5840.0,0.0,0.0,0.0,5840.0,0.0
2023-12-27 18:53:00+01:00,5840.0,0.0,0.0,0.0,5840.0,5840.0,0.0,0.0,0.0,5840.0,0.0
2023-12-27 18:54:00+01:00,5840.0,0.0,0.0,0.0,5840.0,5840.0,0.0,0.0,0.0,5840.0,0.0
2023-12-27 18:55:00+01:00,5840.0,0.0,0.0,0.0,5840.0,5840.0,0.0,0.0,0.0,5840.0,0.0
2023-12-27 18:56:00+01:00,5840.0,0.0,0.0,0.0,5840.0,5840.0,0.0,0.0,0.0,5840.0,0.0
2023-12-27 18:57:00+01:00,5840.0,0.0,0.0,0.0,5840.0,5840.0,0.0,0.0,0.0,5840.0,0.0
2023-12-27 18:58:00+01:00,5840.0,0.0,0.0,0.0,5840.0,5840.0,0.0,0.0,0.0,5840.0,0.0
2023-12-27 18:59:00+01:00,5840.0,0.0,0.0,0.0,5840.0,5840.0,0.0,0.0,0.0,5840.0,0.0
2023-12-27 19:00:00+01:00,3540.0,0.0,0.0,0.0,3540.0,3540.0,0.0,0.0,0.0,3540.0,0.0
2023-12-27 19:01:00+01:00,3540.0,0.0,0.0,0.0,3540.0,3540.0,0.0,0.0,0.0,3540.0,0.0
2023-12-27 19:02:00+01:00,3540.0,0.0,0.0,0.0,3540.0,3540.0,0.0,0.0,0.0,3540.0,0.0
2023-12-27 19:03:00+01:00,3540.0,0.0,0.0,0.0,3540.0,3540.0,0.0,0.0,0.0,3540.0,0.0
2023-12-27 19:04:00+01:00,3540.0,0.0,0.0,0.0,3540.0,3540.0,0.0,0.0,0.0,3540.0,0.0
2023-12-27 19:05:00+01:00,3540.0,0.0,0.0,0.0,3540.0,3540.0,0.0,0.0,0.0,3540.0,0.0
2023-12-27 19:06:00+01:00,3540.0,0.0,0.0,0.0,3540.0,3540.0,0.0,0.0,0.0,3540.0,0.0
2023-12-27 19:07:00+01:00,3540.0,0.0,0.0,0.0,3540.0,3540.0,0.0,0.0,0.0,3540.0,0.0
2023-12-27 19:08:00+01:00,3540.0,0.0,0.0,0.0,3540.0,3540.0,0.0,0.0,0.0,3540.0,0.0
2023-12-27 19:09:00+01:00,3540.0,0.0,0.0,0.0,3540.0,3540.0,0.0,0.0,0.0,3540.0,0.0
2023-12-27 19:10:00+01:00,3540.0,0.0,0.0,0.0,3540.0,3540.0,0.0,0.0,0.0,3540.0,0.0
2023-12-27 19:11:00+01:00,3540.0,0.0,0.0,0.0,3540.0,3540.0,0.0,0.0,0.0,3540.0,0.0
2023-12-27 19:12:00+01:00,3540.0,0.0,0.0,0.0,3540.0,3540.0,0.0,0.0,0.0,3540.0,0.0
2023-12-27 19:13:00+01:00,3540.0,0.0,0.0,0.0,3540.0,3540.0,0.0,0.0,0.0,3540.0,0.0
2023-12-27 19:14:00+01:00,3540.0,0.0,0.0,0.0,3540.0,3540.0,0.0,0.0,0.0,3540.0,0.0
2023-12-27 19:15:00+01:00,1740.0,0.0,0.0,0.0,1740.0,1740.0,0.0,0.0,0.0,1740.0,0.0
2023-12-27 19:16:00+01:00,1740.0,0.0,0.0,0.0,1740.0,1740.0,0.0,0.0,0.0,1740.0,0.0
2023-12-27 19:17:00+01:00,1740.0,0.0,0.0,0.0,1740.0,1740.0,0.0,0.0,0.0,1740.0,0.0
2023-12-27 19:18:00+01:00,1740.0,0.0,0.0,0.0,1740.0,1740.0,0.0,0.0,0.0,1740.0,0.0
2023-12-27 19:19:00+01:00,1740.0,0.0,0.0,0.0,1740.0,1740.0,0.0,0.0,0.0,1740.0,0.0
2023-12-27 19:20:00+01:00,1740.0,0.0,0.0,0.0,1740.0,1740.0,0.0,0.0,0.0,1740.0,0.0
2023-12-27 19:21:00+01:00,1740.0,0.0,0.0,0.0,1740.0,1740.0,0.0,0.0,0.0,1740.0,0.0
2023-12-27 19:22:00+01:00,1740.0,0.0,0.0,0.0,1740.0,1740.0,0.0,0.0,0.0,1740.0,0.0
2023-12-27 19:23:00+01:00,1740.0,0.0,0.0,0.0,1740.0,1740.0,0.0,0.0,0.0,1740.0,0.0
2023-12-27 19:24:00+01:00,1740.0,0.0,0.0,0.0,1740.0,1740.0,0.0,0.0,0.0,1740.0,0.0
2023-12-27 19:25:00+01:00,1740.0,0.0,0.0,0.0,1740.0,1740.0,0.0,0.0,0.0,1740.0,0.0
2023-12-27 19:26:00+01:00,1740.0,0.0,0.0,0.0,1740.0,1740.0,0.0,0.0,0.0,1740.0,0.0
2023-12-27 19:27:00+01:00,1740.0,0.0,0.0,0.0,1740.0,1740.0,0.0,0.0,0.0,1740.0,0.0
2023-12-27 19:28:00+01:00,1740.0,0.0,0.0,0.0,1740.0,1740.0,0.0,0.0,0.0,1740.0,0.0
2023-12-27 19:29:00+01:00,1740.0,0.0,0.0,0.0,1740.0,1740.0,0.0,0.0,0.0,1740.0,0.0
2023-12-27 19:30:00+01:00,1950.0,0.0,0.0,0.0,1950.0,1950.0,0.0,0.0,0.0,1950.0,0.0
2023-12-27 19:31:00+01:00,1950.0,0.0,0.0,0.0,1950.0,1950.0,0.0,0.0,0.0,1950.0,0.0
2023-12-27 19:32:00+01:00,1950.0,0.0,0.0,0.0,1950.0,1950.0,0.0,0.0,0.0,1950.0,0.0
2023-12-27 19:33:00+01:00,1950.0,0.0,0.0,0.0,1950.0,1950.0,0.0,0.0,0.0,1950.0,0.0
2023-12-27 19:34:00+01:00,1950.0,0.0,0.0,0.0,1950.0,1950.0,0.0,0.0,0.0,1950.0,0.0
2023-12-27 19:35:00+01:00,1950.0,0.0,0.0,0.0,1950.0,1950.0,0.0,0.0,0.0,1950.0,0.0
2023-12-27 19:36:00+01:00,1950.0,0.0,0.0,0.0,1950.0,1950.0,0.0,0.0,0.0,1950.0,0.0
2023-12-27 19:37:00+01:00,1950.0,0.0,0.0,0.0,1950.0,1950.0,0.0,0.0,0.0,1950.0,0.0
2023-12-27 19:38:00+01:00,1950.0,0.0,0.0,0.0,1950.0,1950.0,0.0,0.0,0.0,1950.0,0.0
2023-12-27 19:39:00+01:00,1950.0,0.0,0.0,0.0,1950.0,1950.0,0.0,0.0,0.0,1950.0,0.0
2023-12-27 19:40:00+01:00,1950.0,0.0,0.0,0.0,1950.0,1950.0,0.0,0.0,0.0,1950.0,0.0
2023-12-27 19:41:00+01:00,1950.0,0.0,0.0,0.0,1950.0,1950.0,0.0,0.0,0.0,1950.0,0.0
2023-12-27 19:42:00+01:00,1950.0,0.0,0.0,0.0,1950.0,1950.0,0.0,0.0,0.0,1950.0,0.0
2023-12-27 19:43:00+01:00,1950.0,0.0,0.0,0.0,1950.0,1950.0,0.0,0.0,0.0,1950.0,0.0
2023-12-27 19:44:00+01:00,1950.0,0.0,0.0,0.0,1950.0,1950.0,0.0,0.0,0.0,1950.0,0.0
2023-12-27 19:45:00+01:00,3340.0,0.0,0.0,0.0,3340.0,3340.0,0.0,0.0,0.0,3340.0,0.0
2023-12-27 19:46:00+01:00,3340.0,0.0,0.0,0.0,3340.0,3340.0,0.0,0.0,0.0,3340.0,0.0
2023-12-27 19:47:00+01:00,3340.0,0.0,0.0,0.0,3340.0,3340.0,0.0,0.0,0.0,3340.0,0.0
2023-12-27 19:48:00+01:00,3340.0,0.0,0.0,0.0,3340.0,3340.0,0.0,0.0,0.0,3340.0,0.0
2023-12-27 19:49:00+01:00,3340.0,0.0,0.0,0.0,3340.0,3340.0,0.0,0.0,0.0,3340.0,0.0
2023-12-27 19:50:00+01:00,3340.0,0.0,0.0,0.0,3340.0,3340.0,0.0,0.0,0.0,3340.0,0.0
2023-12-27 19:51:00+01:00,3340.0,0.0,0.0,0.0,3340.0,3340.0,0.0,0.0,0.0,3340.0,0.0
2023-12-27 19:52:00+01:00,3340.0,0.0,0.0,0.0,3340.0,3340.0,0.0,0.0,0.0,3340.0,0.0
2023-12-27 19:53:00+01:00,3340.0,0.0,0.0,0.0,3340.0,3340.0,0.0,0.0,0.0,3340.0,0.0
2023-12-27 19:54:00+01:00,3340.0,0.0,0.0,0.0,3340.0,3340.0,0.0,0.0,0.0,3340.0,0.0
2023-12-27 19:55:00+01:00,3340.0,0.0,0.0,0.0,3340.0,3340.0,0.0,0.0,0.0,3340.0,0.0
2023-12-27 19:56:00+01:00,3340.0,0.0,0.0,0.0,3340.0,3340.0,0.0,0.0,0.0,3340.0,0.0
2023-12-27 19:57:00+01:00,3340.0,0.0,0.0,0.0,3340.0,3340.0,0.0,0.0,0.0,3340.0,0.0
2023-12-27 19:58:00+01:00,3340.0,0.0,0.0,0.0,3340.0,3340.0,0.0,0.0,0.0,3340.0,0.0
2023-12-27 19:59:00+01:00,3340.0,0.0,0.0,0.0,3340.0,3340.0,0.0,0.0,0.0,3340.0,0.0
2023-12-27 20:00:00+01:00,3810.0,0.0,0.0,0.0,3810.0,3810.0,0.0,0.0,0.0,3810.0,0.0
2023-12-27 20:01:00+01:00,3810.0,0.0,0.0,0.0,3810.0,3810.0,0.0,0.0,0.0,3810.0,0.0
2023-12-27 20:02:00+01:00,3810.0,0.0,0.0,0.0,3810.0,3810.0,0.0,0.0,0.0,3810.0,0.0
2023-12-27 20:03:00+01:00,3810.0,0.0,0.0,0.0,3810.0,3810.0,0.0,0.0,0.0,3810.0,0.0
2023-12-27 20:04:00+01:00,3810.0,0.0,0.0,0.0,3810.0,3810.0,0.0,0.0,0.0,3810.0,0.0
2023-12-27 20:05:00+01:00,3810.0,0.0,0.0,0.0,3810.0,3810.0,0.0,0.0,0.0,3810.0,0.0
2023-12-27 20:06:00+01:00,3810.0,0.0,0.0,0.0,3810.0,3810.0,0.0,0.0,0.0,3810.0,0.0
2023-12-27 20:07:00+01:00,3810.0,0.0,0.0,0.0,3810.0,3810.0,0.0,0.0,0.0,3810.0,0.0
2023-12-27 20:08:00+01:00,3810.0,0.0,0.0,0.0,3810.0,3810.0,0.0,0.0,0.0,3810.0,0.0
2023-12-27 20:09:00+01:00,3810.0,0.0,0.0,0.0,3810.0,3810.0,0.0,0.0,0.0,3810.0,0.0
2023-12-27 20:10:00+01:00,3810.0,0.0,0.0,0.0,3810.0,3810.0,0.0,0.0,0.0,3810.0,0.0
2023-12-27 20:11:00+01:00,3810.0,0.0,0.0,0.0,3810.0,3810.0,0.0,0.0,0.0,3810.0,0.0
2023-12-27 20:12:00+01:00,3810.0,0.0,0.0,0.0,3810.0,3810.0,0.0,0.0,0.0,3810.0,0.0
2023-12-27 20:13:00+01:00,3810.0,0.0,0.0,0.0,3810.0,3810.0,0.0,0.0,0.0,3810.0,0.0
2023-12-27 20:14:00+01:00,3810.0,0.0,0.0,0.0,3810.0,3810.0,0.0,0.0,0.0,3810.0,0.0
2023-12-27 20:15:00+01:00,2340.0,0.0,0.0,0.0,2340.0,2340.0,0.0,0.0,0.0,2340.0,0.0
2023-12-27 20:16:00+01:00,2340.0,0.0,0.0,0.0,2340.0,2340.0,0.0,0.0,0.0,2340.0,0.0
2023-12-27 20:17:00+01:00,2340.0,0.0,0.0,0.0,2340.0,2340.0,0.0,0.0,0.0,2340.0,0.0
2023-12-27 20:18:00+01:00,2340.0,0.0,0.0,0.0,2340.0,2340.0,0.0,0.0,0.0,2340.0,0.0
2023-12-27 20:19:00+01:00,2340.0,0.0,0.0,0.0,2340.0,2340.0,0.0,0.0,0.0,2340.0,0.0
2023-12-27 20:20:00+01:00,2340.0,0.0,0.0,0.0,2340.0,2340.0,0.0,0.0,0.0,2340.0,0.0
2023-12-27 20:21:00+01:00,2340.0,0.0,0.0,0.0,2340.0,2340.0,0.0,0.0,0.0,2340.0,0.0
2023-12-27 20:22:00+01:00,2340.0,0.0,0.0,0.0,2340.0,2340.0,0.0,0.0,0.0,2340.0,0.0
2023-12-27 20:23:00+01:00,2340.0,0.0,0.0,0.0,2340.0,2340.0,0.0,0.0,0.0,2340.0,0.0
2023-12-27 20:24:00+01:00,2340.0,0.0,0.0,0.0,2340.0,2340.0,0.0,0.0,0.0,2340.0,0.0
2023-12-27 20:25:00+01:00,2340.0,0.0,0.0,0.0,2340.0,2340.0,0.0,0.0,0.0,2340.0,0.0
2023-12-27 20:26:00+01:00,2340.0,0.0,0.0,0.0,2340.0,2340.0,0.0,0.0,0.0,2340.0,0.0
2023-12-27 20:27:00+01:00,2340.0,0.0,0.0,0.0,2340.0,2340.0,0.0,0.0,0.0,2340.0,0.0
2023-12-27 20:28:00+01:00,2340.0,0.0,0.0,0.0,2340.0,2340.0,0.0,0.0,0.0,2340.0,0.0
2023-12-27 20:29:00+01:00,2340.0,0.0,0.0,0.0,2340.0,2340.0,0.0,0.0,0.0,2340.0,0.0
2023-12-27 20:30:00+01:00,1770.0,0.0,0.0,0.0,1770.0,1770.0,0.0,0.0,0.0,1770.0,0.0
2023-12-27 20:31:00+01:00,1770.0,0.0,0.0,0.0,1770.0,1770.0,0.0,0.0,0.0,1770.0,0.0
2023-12-27 20:32:00+01:00,1770.0,0.0,0.0,0.0,1770.0,1770.0,0.0,0.0,0.0,1770.0,0.0
2023-12-27 20:33:00+01:00,1770.0,0.0,0.0,0.0,1770.0,1770.0,0.0,0.0,0.0,1770.0,0.0
2023-12-27 20:34:00+01:00,1770.0,0.0,0.0,0.0,1770.0,1770.0,0.0,0.0,0.0,1770.0,0.0
2023-12-27 20:35:00+01:00,1770.0,0.0,0.0,0.0,1770.0,1770.0,0.0,0.0,0.0,1770.0,0.0
2023-12-27 20:36:00+01:00,1770.0,0.0,0.0,0.0,1770.0,1770.0,0.0,0.0,0.0,1770.0,0.0
2023-12-27 20:37:00+01:00,1770.0,0.0,0.0,0.0,1770.0,1770.0,0.0,0.0,0.0,1770.0,0.0
2023-12-27 20:38:00+01:00,1770.0,0.0,0.0,0.0,1770.0,1770.0,0.0,0.0,0.0,1770.0,0.0
2023-12-27 20:39:00+01:00,1770.0,0.0,0.0,0.0,1770.0,1770.0,0.0,0.0,0.0,1770.0,0.0
2023-12-27 20:40:00+01:00,1770.0,0.0,0.0,0.0,1770.0,1770.0,0.0,0.0,0.0,1770.0,0.0
2023-12-27 20:41:00+01:00,1770.0,0.0,0.0,0.0,1770.0,1770.0,0.0,0.0,0.0,1770.0,0.0
2023-12-27 20:42:00+01:00,1770.0,0.0,0.0,0.0,1770.0,1770.0,0.0,0.0,0.0,1770.0,0.0
2023-12-27 20:43:00+01:00,1770.0,0.0,0.0,0.0,1770.0,1770.0,0.0,0.0,0.0,1770.0,0.0
2023-12-27 20:44:00+01:00,1770.0,0.0,0.0,0.0,1770.0,1770.0,0.0,0.0,0.0,1770.0,0.0
2023-12-27 20:45:00+01:00,1520.0,0.0,0.0,0.0,1520.0,1520.0,0.0,0.0,0.0,1520.0,0.0
2023-12-27 20:46:00+01:00,1520.0,0.0,0.0,0.0,1520.0,1520.0,0.0,0.0,0.0,1520.0,0.0
2023-12-27 20:47:00+01:00,1520.0,0.0,0.0,0.0,1520.0,1520.0,0.0,0.0,0.0,1520.0,0.0
2023-12-27 20:48:00+01:00,1520.0,0.0,0.0,0.0,1520.0,1520.0,0.0,0.0,0.0,1520.0,0.0
2023-12-27 20:49:00+01:00,1520.0,0.0,0.0,0.0,1520.0,1520.0,0.0,0.0,0.0,1520.0,0.0
2023-12-27 20:50:00+01:00,1520.0,0.0,0.0,0.0,1520.0,1520.0,0.0,0.0,0.0,1520.0,0.0
2023-12-27 20:51:00+01:00,1520.0,0.0,0.0,0.0,1520.0,1520.0,0.0,0.0,0.0,1520.0,0.0
2023-12-27 20:52:00+01:00,1520.0,0.0,0.0,0.0,1520.0,1520.0,0.0,0.0,0.0,1520.0,0.0
2023-12-27 20:53:00+01:00,1520.0,0.0,0.0,0.0,1520.0,1520.0,0.0,0.0,0.0,1520.0,0.0
2023-12-27 20:54:00+01:00,1520.0,0.0,0.0,0.0,1520.0,1520.0,0.0,0.0,0.0,1520.0,0.0
2023-12-27 20:55:00+01:00,1520.0,0.0,0.0,0.0,1520.0,1520.0,0.0,0.0,0.0,1520.0,0.0
